id,filename,full_text,confidence,audio_duration_seconds,word_count,is_sales,is_rebuttal,is_obj,redacted_pii_policies
conv_20250813073921_3599,synthetic_20250507_2438.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.893398,136,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8770,synthetic_20250522_9257.json,"Dzień dobry, nazywam się Iwona i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Grzegorz konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.946101,155,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1679,synthetic_20250514_3135.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Małgorzata problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.923814,133,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9932,synthetic_20250305_2705.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Jan problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.892022,365,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2985,synthetic_20250718_8271.json,"Dzień dobry, nazywam się Michał i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Jan bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.862049,338,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4583,synthetic_20250418_4466.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.983734,463,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4469,synthetic_20250717_8094.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Barbara? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Protect Plus to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Protect Plus to... Czy chciałby pan/pani, żebym skontaktował się ponownie w dogodnym terminie?",0.898506,439,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3019,synthetic_20250322_3539.json,"Dzień dobry, nazywam się Małgorzata i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Adam? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander Protect Plus. Co to za produkt? Santander Protect Plus to nasz flagowy produkt finansowy. Jakie ma zalety? Oferuje bardzo niskie oprocentowanie, brak ukrytych kosztów i elastyczne warunki spłaty. Brzmi interesująco. Czy mogę poznać szczegóły? Oczywiście! Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.955543,82,80,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1787,synthetic_20250731_2872.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.987422,393,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7887,synthetic_20250308_4327.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej inwestycji. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować konsultację dotyczącą możliwości inwestycyjnych, które mogą pomóc w pomnażaniu oszczędności. Czy byłby pan/pani zainteresowany/a? Tak, chętnie poznam ofertę. Świetnie! Nasz doradca inwestycyjny może przedstawić różne opcje...",0.939829,316,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6365,synthetic_20250221_3058.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.973271,454,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5499,synthetic_20250417_8965.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.952802,277,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4330,synthetic_20250611_7104.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.947784,251,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4738,synthetic_20250516_6521.json,"Dzień dobry, nazywam się Marcin i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marek karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.886013,307,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4117,synthetic_20250609_2429.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Elżbieta planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.961984,397,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1124,synthetic_20250506_7722.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Tomasz? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.869524,468,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1099,synthetic_20250716_9237.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.855206,397,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6176,synthetic_20250813_4659.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Jan błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.965613,436,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9474,synthetic_20250603_8077.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Marek? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.9044,438,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8150,synthetic_20250429_7634.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Barbara konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.983077,430,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7314,synthetic_20250526_1639.json,"Dzień dobry, nazywam się Magdalena i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Tomasz bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.850907,163,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4582,synthetic_20250622_9307.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Grzegorz problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.983029,319,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1812,synthetic_20250406_6132.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Barbara? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Nie, dziękuję, nie jestem zainteresowany/a. Rozumiem, ale może warto poznać szczegóły? Santander FlexiLimit oferuje bardzo niskie oprocentowanie. Ile wynosi? Tylko 5.9% w skali roku. To brzmi drogo. W porównaniu do innych banków to bardzo atrakcyjna oferta. Dodatkowo nie ma ukrytych kosztów. Hmm, a jakie są warunki? Dziękuję za rozmowę. Życzę miłego dnia!",0.922276,359,87,True,True,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4243,synthetic_20250503_9979.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Elżbieta aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.97165,206,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3305,synthetic_20250721_4249.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.980477,273,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9942,synthetic_20250730_2257.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.947807,102,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3540,synthetic_20250216_2107.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Łukasz błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.944072,432,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
